income_volatility,income_trend_score,expense_burden,buffer_coverage,debt_service_burden,income_gap_ratio,payment_frequency_variance,essential_spend_ratio,risk_label
0.23271995964951117,0.2783154481178941,0.3343370542960998,0.6285384021651784,0.2980302529305546,0.6044921653466152,0.15580705276836107,0.8054084124840004,HIGH
0.29097015247654023,0.5279873139250383,0.7434595979051299,0.7474759479165015,0.11410547108126906,0.3688862012850151,0.35100663559000084,0.5961860323741714,HIGH
0.6308318860861152,-0.4298521016387036,1.1471085199404358,0.6022091814606917,0.7099666694137508,0.39794827242235864,0.33604793616177975,0.8315606572168934,HIGH
0.09544169511006782,-0.32825849247785166,1.1257945022536164,0.8681318734666956,0.9351164660415963,0.15776907019700237,0.40806005237383935,0.7657568266593237,HIGH
0.5052141619499985,-0.6232205556913987,0.9762321466647975,0.5353879072669064,0.7527540948899469,1.0432421049275178,1.4614690211245367,0.8156058290738264,HIGH
1.392431944968386,0.8327566561188237,0.674137200327436,0.7897345476743326,0.29590227523384066,0.1785587301745171,0.08349584404009956,0.32804798023883147,HIGH
0.542628898921687,0.10796118963116726,1.405491961194709,0.9238008879070115,0.3348677602007253,0.15856813002663886,0.4846850753923718,0.8530480092740713,HIGH
0.036330578892091445,0.18151697442166265,0.8926421670196305,1.6197287108306804,0.5989909788097588,0.35303000248981753,0.44197794256740114,0.7796010943988624,HIGH
0.1972901357361227,-0.5828875217130403,1.1379812526077735,1.8591684283959602,0.4758965274845781,0.3642310760713993,1.6242624487945154,0.5764742328899853,HIGH
0.2387427378727391,-0.020491395382887346,1.2567166547120976,0.2597494885431089,0.49897067108323745,0.35747980659222006,0.8769402353092784,0.7825224300231014,HIGH
0.8295270891797811,0.19388415345349583,0.8846176253478937,1.7037718447120662,0.16173746793962637,0.7177316436036167,0.33002315785483965,0.9207857719091254,HIGH
0.35283450790390825,-0.12615823002445847,1.1746537556766365,0.3854436170535736,0.25905497960984913,0.23677600148753916,1.2321704791861359,0.7138469135508393,HIGH
0.07314492861811764,0.4317963624270857,0.8003246071771065,0.7945428486086945,0.3478728216342308,0.03576942446275403,0.3073300295057636,0.6309316934484764,HIGH
0.38356641998833,0.9509690727699884,1.1516009159198952,0.19827418469187677,0.0612346901661596,0.745310173256893,0.9298401268219434,0.8827936572604578,HIGH
0.4417370232896671,-0.41776638737945976,0.20212199672105594,0.11324295290053177,0.37224300811777544,0.5403550839869279,1.3647632101628526,0.8617099062479452,HIGH
0.26438557396504714,-0.44927664331021266,1.4650071768675221,2.0,0.2552953219744222,0.5130860815106109,0.5313311756886167,0.8767491288361617,HIGH
0.1692959360500896,-0.3886575475220022,0.3229208854708144,0.8102395304695323,0.6964597507652965,1.0729186460883982,0.19068396428325565,0.8490201333297213,HIGH
1.4883063945283928,0.654603647206926,0.7129325995437562,0.6844495519261508,0.9125917284426897,0.25111147088502234,0.07539402768500439,0.8926754618325248,HIGH
0.7201004764162383,0.4177892331524674,1.5244877322478723,1.0017077960971488,0.1736053521531075,0.489529856828333,0.5467679838265432,0.7275156292651396,HIGH
0.7636299955884396,-0.07692168347333236,0.49685756586928315,0.6966797766666256,0.4793392036718247,0.09237986607458913,0.902837970376817,0.9419168529464361,HIGH
0.3534038955073829,-0.004644940951632804,1.3268683493265399,1.4291285966747005,0.13308278641366153,0.7010727036507872,2.0,0.7868556352763225,HIGH
0.22948823905599494,-0.362948323002623,0.6366514157067399,0.9622356003072184,0.261444317930294,0.25257005566382973,1.142206923065827,0.7897109391939519,HIGH
0.27494082200636444,0.3538114062521373,0.49867387235454563,1.2756850344428348,0.33642888809427696,0.0789044742341861,0.5020735378265109,0.8984904951561875,HIGH
0.12032563713815639,-0.17955876612559254,0.8385099337272,0.43796025329623306,0.20861271255006902,0.31300003649749986,0.18107199371660648,0.7296095937852183,HIGH
1.1158568200603047,-0.12923214657109972,0.8202074142728147,0.22637297942308754,0.28595501916903826,0.5534818490956215,0.4383404656509307,0.40398360551740203,HIGH
0.3643557659340183,0.23569170404228787,0.7537836627800176,1.5394532680429536,0.18752426458608099,0.5143093656561487,1.4483116721616347,0.5233647538828495,HIGH
0.956438576380692,-0.0989578739949529,1.5138298123314253,1.0322658058326002,0.16597837328544585,0.24333138999726708,1.8273302345081759,0.5675952663002976,HIGH
0.2857099805113324,-0.11868571726909548,0.2238770255942797,0.30087425365223275,0.9157113209381121,0.6727134170753506,0.3043918421731231,0.9057405442765879,HIGH
0.5480945843996098,-0.01555841367778847,0.7484365078280758,0.3054292253589973,0.35407579909053105,0.49152177026998406,0.4061536180011793,0.6996578753251094,HIGH
0.4595014614968803,0.31404927379309217,0.35558397975628214,0.8817815738282168,0.5305917958986074,0.26898357340468493,1.289469998809052,0.8197947351047066,HIGH
0.10820686797699758,0.6715270917032099,1.0675148480435817,1.2082415658231205,0.11205284270135295,0.41604151973212833,1.2364624206143582,0.7206476321114844,HIGH
1.2070001660747687,0.22590421754335444,0.4206544751228306,0.38305892992891755,0.3459552022996102,0.8301677049013079,0.3160748615700461,0.8284362444570308,HIGH
0.29263295557168034,0.3173919739221921,1.1479849084334894,2.0,0.08445562976633925,0.3930798773640205,0.8217660160297754,0.6192959455119954,HIGH
0.1456968852372305,-0.10393870608247224,1.2090523423048078,1.317436684478788,0.743875115796859,0.528415721926377,0.3329516210982923,0.6856204483182838,HIGH
0.6342703006483722,-0.3172751025308611,0.5580667413242121,1.6126507065643454,0.605115806396148,0.17889335044208682,1.0658306892339227,0.9075740214326765,HIGH
0.3984151453956884,0.2546742175387483,1.055875858179378,0.8655877627541343,0.10547572676152382,0.07936917994267405,0.4978153209948085,0.4536076125833535,HIGH
0.5139750441733993,0.05192114633223996,0.5780584184770278,0.8137077876123029,0.29360887541953246,0.7563197842247091,0.3752548042958583,0.5845223818478555,HIGH
0.42872827478278647,-0.6175040324748947,0.23412209708337212,0.27707498978546685,0.3360163026138171,0.8367802063169087,0.875555653750735,0.5989954077291975,HIGH
0.04170116617129747,-0.15778924183875115,0.3549923289070228,0.44120569835996937,0.12662973234298464,0.6005566207384913,0.5266511499608645,0.7661639685071482,HIGH
0.19148943066807636,-0.0548167498622525,0.432163942663799,0.7408949074611841,0.32406488889862695,0.05804957781538107,0.8594024151327838,0.4748830232090111,HIGH
0.18494391787281408,-0.23439230415196105,0.8332726374126788,1.0512610518905103,0.7862974779360534,0.13337021365255705,0.2027675275462447,0.798106539655962,HIGH
0.7561824062766005,0.6023289497076935,1.2554933403478379,0.9227018428902193,0.3298067910745885,0.844740248941112,0.24347098719168472,0.6186904316803132,HIGH
0.40956608181379806,0.18153239549893102,0.4766081461711021,0.1358364908422708,0.5523358539764271,0.1689469484569443,0.46409332892344324,0.7811412800654337,HIGH
0.5712549764532552,0.5567334655132321,1.1062877839401823,0.36505477284781374,0.4245349039431253,0.5509415791187521,0.26717925679272103,0.7581712147536382,HIGH
0.30682153777188015,0.09063860989390701,0.19268716684004314,0.9656688449156786,0.37531099789066874,0.8687196270193326,0.35090606172848715,0.26565306361992697,HIGH
0.590967303766635,0.014182891298532636,1.1738336913532916,1.0699366881036556,0.07363630166862355,0.020585768100279105,0.47394929227866356,0.50369901760225,HIGH
0.3540125311021299,-0.4133710833963047,0.6165603424902533,0.5941574156747537,0.14694200334566454,0.2133855217468,0.2960673243193967,0.9572698373344158,HIGH
0.33457166340362343,-0.014989596057441979,0.5677010345676661,1.2411353676284649,0.3065581341221568,0.21571578135307806,1.4145415192797057,0.8373087620539602,HIGH
0.4572414113935244,-0.01451735121631512,0.7156735045189979,1.2285428979620552,0.246779677144097,0.265680617006561,0.2521653828321127,0.5984286472158006,HIGH
0.4286974072060176,-0.5941878312943779,0.8755762586638282,2.0,0.8999668742570601,0.1299389640054479,0.4531772759493581,0.25156096325574867,HIGH
1.7968794079255515,-0.24660153730356585,0.8341326437950585,0.817684832368643,0.5132665929193737,0.3097377903239637,0.4610973803484836,0.844651636468419,HIGH
0.18959712875856055,-0.15577869137687217,0.4344849231446278,0.5768781992459471,0.15004771275427034,0.6144772548473831,0.5444191230734582,0.6461965434293693,HIGH
0.0963221683271107,0.153661408503403,0.8222427774089245,0.3850742819839487,0.7576058631413604,0.64213901098893,0.3749191341800684,0.6000683346141101,HIGH
0.5059716038748062,0.1737670470339966,0.4641030867156042,0.24525555175101182,0.5493913468513538,0.5299159446572044,0.9298061162897563,0.7934781825330596,HIGH
0.21395826630831644,-0.264153762425386,0.24182896871301143,1.1933780756252925,0.04932632494341149,0.3781381840598117,0.9714227327722278,0.6621874674705558,HIGH
0.035384634097358876,0.17692523306759164,0.7846630615944185,1.103917947605455,0.33655000041391475,0.5644647731093242,0.30402889827894425,0.6219132960580006,HIGH
0.15286421401295203,-0.09647315032637714,0.7904006597418027,0.27497502223722387,0.8249687889163996,0.9944354477303337,1.0257742114437616,0.91439514205183,HIGH
1.5505869990999988,-1.0,0.29097524119166507,1.198852831346816,0.11609158257717905,0.7898383484259677,0.29189681320315436,0.7284999226779276,HIGH
0.18518330485756607,-0.22357485341964775,0.6091919010675328,0.8995643472108948,0.2946095838093005,0.830511844922028,0.4546694670740954,0.6732394763529446,HIGH
0.06516452978784709,0.4331752288597989,0.20377788435028774,0.6447197475702436,0.8226226321090307,1.0749073941082985,0.496112780053126,0.6558597451696729,HIGH
1.4888848188915071,-0.7263584177836254,1.2796504961063073,0.1240618305550464,0.5151863952624475,0.8025291431641789,0.27908038771175947,0.5822664642293198,HIGH
0.14732427236497833,0.02733030417452689,0.3659865573060532,1.0963037804740514,0.2363936246312225,0.6421673575001698,0.12640344107678197,0.787091535503643,HIGH
2.0,0.6458097099578205,0.700223088533217,2.0,0.18832654003897864,0.16800073701711254,0.5423542637252566,0.6280661549348909,HIGH
0.29640698428574475,-0.3394574402644019,0.7042367875905174,0.4277619567764498,0.8857910607716101,0.11841484419293136,0.1855116522831864,0.7070791576137598,HIGH
1.2102587203806894,-0.01909738622037194,1.3159501655841805,0.900716060892871,0.055305810503067515,0.2753811451872569,1.3372779593485602,0.9409173114819619,HIGH
0.3287147357133699,-0.5676868280357269,0.14173232191177476,1.1574489642318386,0.6640575333896582,0.584409592916253,0.3364465206860959,0.9163758478522215,HIGH
0.5503948997447669,0.6634370794987002,1.4381740609290243,0.06961596608815523,0.31207795889556705,0.571759594197359,0.8419929775026819,0.886375671504375,HIGH
0.3599526566521663,-0.054999703338577996,1.1481380405651018,0.3715168518937099,0.5358844899531876,0.20972984959074756,0.8037172895231408,0.7935889202311064,HIGH
0.3306496769850546,-0.0004167260265123783,0.8117614383919519,0.21027996980326347,0.4519633674482963,0.15070206207808012,0.2768577899424421,0.9627986459988198,HIGH
0.4763336048562304,0.5488061955123613,0.8795085947095793,2.0,0.3287595901008522,0.1645306075490408,0.34403276879606165,0.5205151182998332,HIGH
0.5646106498567418,0.25782092575110205,0.7681671409194588,0.06496091908688191,0.29651809614790225,0.7291045381449897,0.341268370471938,0.828985397150032,HIGH
0.45011653153623493,-0.3877640676486307,0.3372788997653942,0.6425125241494262,0.7189068896449656,0.23181324822596808,0.599283653153058,0.739254488467263,HIGH
0.41669665545602186,-0.2918567281166727,0.8509101354702574,0.9747652390078053,0.7466335054030343,0.42155257288504566,2.0,0.7777043060603247,HIGH
0.21549845444848761,0.18787114789978543,0.9485790464320014,0.4248162115095499,0.09171986199994614,0.19399133538096586,0.578455182989533,0.2709212029746669,HIGH
0.37060768464493277,-0.2821308431264348,1.0645803528946278,0.08324943243613783,0.6911985664793456,0.30829609573295613,0.3229757664827422,0.7740374292163478,HIGH
1.1123384067310067,-0.9092421910906213,1.3863053893131436,0.6632393023215963,0.368546930071604,0.20795332507174785,0.6155796057235507,0.6566578101110527,HIGH
0.20709677005796598,-0.042361135428412675,0.37023162233455664,0.41896177612625624,0.4359838806175869,0.5622409712723051,0.18637322717613478,0.5971516287518571,HIGH
0.4864956671866801,-0.64168931767242,1.0425255984763064,1.0522887327256807,0.4188784799997689,0.4593033793403731,0.2538211489919249,0.9318564716151816,HIGH
0.8942041643933121,0.6588383364967648,1.506464921250349,1.331361440534347,0.3011694295551178,0.16474301155242993,1.3518394168195138,0.7656570137124175,HIGH
0.567972149623675,0.054250807860524136,0.6723303568209908,0.2768981104794573,0.30434072526892253,0.6567139279242828,0.40410686954822234,0.4693444232502054,HIGH
0.7616602803512332,-0.4001735238323017,1.250835325103364,0.45626094299758896,0.043066428022915396,0.04743900200365428,0.24436289212679893,0.7454296401450182,HIGH
0.14516262050622164,-0.31342561415823056,1.543352702420118,0.47560364042665026,0.677750036900443,0.5844738660958186,0.15887406711275728,0.9422610593234424,HIGH
0.48739980949593475,-0.8135469869070465,1.2671284828721117,1.3180898007471773,0.19948102680352006,0.3585423372240231,0.4696531944919989,0.9135051284222353,HIGH
0.3161314635134299,-0.48177399244781155,1.2012697907591794,0.8290911052723864,0.5272089010081195,0.48190454156450935,0.1695034025266206,0.1966783543687634,HIGH
0.32689691687740874,0.4068557450670936,0.9230907255220671,0.287308246790089,0.2684886683634504,0.4818257910716185,1.0790088414521204,0.9815304632901006,HIGH
1.0510861905770204,0.9173501811068043,0.7367385891310633,1.6111095298523856,0.0637533340486339,0.17803698874824925,0.8014640914023602,0.7186762754451171,HIGH
0.33101098951312374,0.28508653554356256,0.9509533102326525,0.42374933162977785,0.6315559041871549,0.28936435955339884,0.31002187423315547,0.8675177321816641,HIGH
0.4988979336684555,-0.058657866220832244,1.292561688911133,0.5230234395550254,0.5138032352420371,0.23559714845109148,1.5563928640818165,0.7429243792290171,HIGH
0.06525760568090051,-0.20142293777464496,0.9633928037755408,0.35123538594612774,0.2271808698991664,0.07505338003138155,0.3415637790632112,0.6527603378195239,HIGH
1.2093855823126383,-0.4217282417020721,0.7645333381336988,0.8760345548165636,0.396273065526213,0.07284936022096841,0.40365972733323413,0.7110883845977579,HIGH
0.7317814082995794,0.845101677722691,0.8987819413750474,0.5937809910811259,0.9416522091547922,0.08463199996098948,0.25871706845981407,0.7871034011913646,HIGH
0.3812986125269884,-0.09927445478303745,1.0611106339774565,1.9357526725277003,0.10146361943502025,0.2901908850596849,0.7539072920754567,0.6194952535957035,HIGH
0.30506382268362603,0.8685645286262518,0.5181071082303644,0.8373669101968835,0.49103700313307974,0.42205619036991526,0.18626127056572797,0.18168407944202022,HIGH
0.6090500347038106,0.5652781940362256,0.45110427197469694,0.3703131074030399,0.13120068312732,0.30193590204063514,0.32246582581741806,0.6716357128665239,HIGH
0.8869501315997116,-0.7511345011654349,0.9475102435529817,0.7713765038250704,0.029259447654372658,0.710055065639536,0.28371033521149425,0.7891722612263266,HIGH
1.2201615195049256,-0.2997000062189025,1.0635150003084393,2.0,0.17968438027028566,0.5817334555358192,0.5759302229743513,0.7750513440029492,HIGH
0.7152962757803565,-0.3009989521530054,0.14194171504322753,0.2574081027357134,0.15418556861919208,0.618247068077515,0.14158221599341195,0.3857216255245515,HIGH
0.4209747635907675,-0.053535472924410576,1.161137400024942,1.095541625770174,0.6952148450539628,0.1388687532293414,0.4334505695602532,0.8559764517253078,HIGH
0.7916258606323144,-0.04533198630777646,0.5971623672712212,0.1260919480520158,0.22833240625997903,0.8727039944712811,1.0768128449142385,0.8186842414947582,HIGH
0.6946652130605349,1.0,1.09008446059404,1.8458101175197628,0.28158679588388685,0.565263402767202,0.1652701103871618,0.9525683151089962,HIGH
0.4222107411894694,-0.47243570727939865,0.6205354401082942,0.5340505744392066,0.3073042524333818,0.11659524451297702,0.7845384051172054,0.726935446129917,HIGH
0.6806674320916731,0.07616737297904379,0.9055781042111557,0.3613101301489963,0.39923349404124675,0.19180212436806895,0.900742721227271,0.8576420000559994,HIGH
0.6718318253178696,0.23893325183647732,1.0491392789449183,2.0,0.6279716883986788,0.7055543983735998,0.4172322298945372,0.9360299467638118,HIGH
0.3796118697944283,-0.020660241877062398,0.7783834319742268,0.7332780069729307,0.09643358255653509,0.06334930165853447,0.05476080480671292,0.5665128951438032,HIGH
0.2599474309107887,0.02627584266817037,1.016992161049289,0.7547721149193892,0.5659211085792885,0.539755789001969,0.762048679412184,0.8910035171223514,HIGH
0.6318327311533162,-0.4588197356087666,0.3432645211795394,0.5405532392124031,0.5632758669510444,0.39510529776383163,1.0525783727670501,0.830465295275724,HIGH
0.1609484407385546,0.024724201733126342,0.5935296355773518,0.5596921501670901,0.6130364340082533,0.5415002473486419,1.4741739528537579,0.7542941718646317,HIGH
0.12906690465915643,0.1947875783932362,0.5985859064804142,0.11149529531820064,0.5543262017308582,0.5206939175906903,0.5102165714362913,0.7652955236650222,HIGH
0.5046697266643315,0.11759224539387399,0.5978937700350433,1.0840408369481582,0.07194733008857897,0.040672549777836985,0.091995266417519,0.818014264831236,HIGH
0.6198184189398264,0.2194843796430784,0.5865499046844743,0.21170764086921548,0.46185896113510827,0.7512499170664426,0.7528886247773199,0.5497635408441672,HIGH
0.501909850098185,0.5732953182672174,1.3462490386745383,1.4635645081948663,0.5596941916786266,0.4150563201401893,0.10905713478435507,0.6228911803960481,HIGH
0.5424318067305478,0.37352594760402347,0.2991082599794082,0.3039733692591108,0.4372347111464894,0.6439358477099306,0.6743357367438958,0.8098479742708481,HIGH
0.6124398739363341,0.009943737668923522,1.1123730955208015,0.8078951461348756,0.04565660345122286,0.07003128687099043,0.846043110868823,0.724082232803263,HIGH
1.053718073648806,-0.5121385077909767,0.8143762293608942,0.46968292452831856,0.13058303387662937,0.2600229087623528,1.0992814562303628,0.47658747728258827,HIGH
0.7238184713925597,-0.27200221537867014,0.8077325150120711,0.5404437412967239,0.20803760202134153,0.14440326994100508,0.3276468503110314,0.6544204327006218,HIGH
0.7088227418557805,-0.11224508380531444,1.2246691389808664,0.6272199156681142,0.9123368214701215,0.9115406983234551,0.21134899679883326,0.4505716967287354,HIGH
0.47658014708809704,0.08598524916340787,0.8236914662920175,0.9667183350856396,0.6622547476934957,0.7381073643011515,0.5165503096384243,0.7693808294506234,HIGH
0.4897456673876191,-0.2208997598297459,1.0969657428607782,1.9957790109092144,0.5502258155855747,0.16669447313674604,0.14136309081801218,0.47421102810579635,HIGH
